id,userid,password,residence_state,high_school,high_school_name,high_school_city,high_school_state,major_1,major_2,GPA,college_class,ACT_english,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_math,SAT_EBRW,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
4827,davidwolfe,t89xYxAnPYFl,PA,191,The Hill School,Pottstown,PA,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies",Art Teacher Education,3.00,2028,23,16,22,21,20,400,448,733,583,580,562,755,567,680,800,780,9
4826,ualexander,p26ZdYbpcSR6oEeUZnS,CA,184,Oakwood School,North Hollywood,CA,"Architectural History and Criticism, General",Industrial Technology/Technician,2.76,2025,6,26,21,27,16,455,400,460,740,577,664,741,512,636,714,582,3
4825,rachelchristian,9XAJric1K69,MA,174,Northfield Mount Hermon School,Mount Hermon,MA,"Electrical, Electronic and Communications Engineering Technology/Technician","Classics and Classical Languages, Literatures, and Linguistics, Other",2.81,2025,24,9,21,21,13,780,551,554,555,592,638,604,500,476,716,768,3
4824,kristinbeasley,k7AJb2jn,GA,61,The Westminster Schools,Atlanta,GA,Drawing,Artificial Intelligence,3.04,2026,23,20,31,24,16,400,520,565,800,597,573,615,800,681,552,505,3
4823,matthewjones,rlTE5YBD18bxv9,NJ,77,Delbarton School,Morristown,NJ,Actuarial Science,Asian Studies/Civilization,2.90,2023,18,21,30,17,24,606,412,548,537,462,400,727,670,651,678,400,2
4822,rroach,6YVJiE0sP,NJ,63,Union County Magnet High School,Scotch Plains,NJ,"Fiber, Textile and Weaving Arts","Dance, General",3.17,2026,17,23,22,36,14,697,494,783,603,519,617,667,455,737,769,662,3
4821,floydphilip,Ax89p8Bh7AAP,MS,44,The Mississippi School for Mathematics and Science,Columbus,MS,"Aerospace, Aeronautical and Astronautical/Space Engineering","Business, Management, Marketing, and Related Support Services, Other",2.51,2026,21,24,23,23,19,548,580,734,540,573,552,567,616,729,657,800,2
4820,walkerkevin,xb7jn1WRVT3N7tuUn,CA,103,BASIS Independent Silicon Valley,San Jose,CA,Ethics,Cognitive Science,2.87,2027,18,25,22,13,19,507,621,617,457,800,800,546,530,780,657,541,0
4819,laurapierce,UWudSokLFA7D8,NY,12,Horace Mann School,Bronx,NY,"Education, General",Applied Psychology,3.94,2027,19,21,19,20,31,712,556,540,799,800,581,684,677,784,589,645,2
4818,thomaswhite,382UnLdmI,CA,93,Windward School,Los Angeles,CA,"Forestry, Other",Health Information/Medical Records Technology/Technician,2.78,2027,22,23,19,22,26,522,441,648,715,558,591,766,564,594,590,800,7
4817,traceylee,iDPjY4D50zyf987LA,NH,18,St. Paul's School,Concord,NH,Criminal Justice/Police Science,Developmental Biology and Embryology,2.04,2025,14,19,15,26,18,636,712,713,645,579,755,756,445,574,489,605,6
4816,dharrington,07PcvcSi54R,OR,165,Catlin Gabel School,Portland,OR,"Geography, Other",Cell/Cellular Biology and Histology,2.80,2023,28,25,15,14,25,480,563,470,584,788,749,547,676,676,678,616,4
4815,calderonjamie,k8ERPMkl9IWSPjg9D,NY,37,Dalton School,New York,NY,"Business Administration, Management and Operations, Other",Culinary Science/Culinology,3.17,2025,12,22,19,18,24,587,400,599,560,663,609,680,538,710,641,594,2
4814,josephmoore,T5fsuISok4bwAl,TX,128,The Awty International School,Houston,TX,Bilingual and Multilingual Education,Agricultural Business Technology,3.33,2024,16,20,13,21,13,529,573,686,678,517,616,768,720,771,604,511,4
4813,caitlin52,2iamcuZE2ajKJfNuXZv,NY,81,The Cathedral School of St. John the Divine,New York,NY,Experimental Psychology,Child Development,2.23,2024,14,16,15,19,24,551,531,800,800,607,571,678,707,593,800,608,2
4812,hinesisaac,ERA46QjxJ7a4FARP1BK6,CT,52,Eagle Hill School,Greenwich,CT,Agricultural Communication/Journalism,Audiology/Audiologist,3.13,2027,26,20,20,19,17,400,493,727,800,690,710,591,555,649,729,545,6
4811,john99,8XyRfpNoT,TX,58,St. John's School,Houston,TX,Christian Studies,Film/Cinema/Video Studies,3.41,2028,21,17,23,12,30,527,400,537,644,530,400,678,696,523,778,689,4
4810,mmorales,DlDFGIYxc8,NJ,40,Bergen County Academies,Hackensack,NJ,"Health Services/Allied Health/Health Sciences, General",Behavioral Sciences,3.70,2027,7,16,20,21,8,400,566,539,800,633,525,730,400,591,618,675,8
4809,rebeccagross,MoCPmzSp2gk3vxWY7,NY,43,The Chapin School,New York,NY,International Public Health/International Health,"Computer and Information Sciences, Other",3.42,2026,30,17,12,20,26,471,400,679,625,712,416,716,800,651,690,749,5
4808,florestina,e1aFp5t8jm6kQBxCmwMF,CA,60,The Harker School,San Jose,CA,Christian Studies,Agricultural Teacher Education,2.68,2028,24,28,22,17,28,438,495,497,800,800,694,748,800,659,741,581,7
4807,alexcordova,O94bvtRdB4d7HGeBqI,CA,123,Henry M. Gunn High School,Palo Alto,CA,"Architecture and Related Services, Other",Foreign Language Teacher Education,2.65,2023,23,15,26,14,17,561,659,735,576,773,600,682,549,671,562,734,10
4806,alexandrafrye,vqyHRuczNjOpSRkmj7mD,OH,180,Hathaway Brown School,Shaker Heights,OH,Graphic Design,"Hospitality Administration/Management, Other",2.18,2025,29,19,36,14,20,618,400,612,530,520,653,666,548,731,688,773,6
4805,perezrenee,d3MfViztj9c,MA,74,Concord Academy,Concord,MA,Critical Infrastructure Protection,Construction Engineering,3.05,2026,23,14,36,18,22,582,460,727,400,602,594,779,800,800,637,582,9
4804,dillon93,sCRecfvSD7uPgwqE4Op,VA,50,Maggie Walker Governor's School,Richmond,VA,Biotechnology,Cognitive Science,3.19,2026,27,24,26,21,22,537,592,731,676,578,532,400,650,536,759,628,6
4803,jacqueline38,uQ9260qmAJ5VSOgV3u0,NJ,175,Bergen County Technical High School - Teterboro,Teterboro,NJ,Animal Behavior and Ethology,Actuarial Science,3.18,2028,27,20,28,14,19,582,400,761,648,800,491,603,720,619,780,542,3
4802,eringray,kEX6PZGuZjjuHy01,CA,82,The Thacher School,Ojai,CA,"Crafts/Craft Design, Folk Art and Artisanry","Funeral Service and Mortuary Science, General",3.14,2028,22,29,28,36,22,502,569,709,568,704,620,694,558,622,610,675,1
4801,hsuarez,J7nMB5yNbL,MA,174,Northfield Mount Hermon School,Mount Hermon,MA,Development Economics and International Development,Athletic Training/Trainer,3.50,2028,29,14,35,20,25,468,400,571,641,800,678,800,800,748,598,646,0
4800,othomas,n1HobYaawP53u0,CA,96,San Francisco University High School,San Francisco,CA,"Art History, Criticism and Conservation",Developmental Biology and Embryology,3.51,2023,7,25,16,13,23,589,623,569,695,622,596,604,618,698,697,800,0
4799,todd69,r9HOcbXQ,CA,7,Stanford Online High School,Redwood City,CA,Foodservice Systems Administration/Management,Acting,3.49,2027,17,22,22,31,15,512,471,667,589,790,563,731,619,609,629,669,9
4798,emilyford,8BqG8bS9NyW,IL,186,Hinsdale Central High School,Hinsdale,IL,Environmental Studies,"Health Services/Allied Health/Health Sciences, General",3.43,2025,20,19,26,28,12,756,521,660,731,447,606,578,567,639,617,532,0
4797,perryjoshua,5MkQAenVY,NJ,110,Dwight-Englewood School,Englewood,NJ,"Applied Mathematics, General",Cultural Studies/Critical Theory and Analysis,2.68,2027,1,26,24,22,27,540,420,707,800,742,800,774,556,714,655,700,1
4796,xcrosby,NqF1cUDvy4Z3,NY,5,Trinity School,New York,NY,Community Organization and Advocacy,"Graphic Communications, General",3.05,2025,33,26,26,24,27,421,400,632,800,611,558,615,526,732,670,800,1
4795,derrickmitchell,sRSym8Y71,NY,13,Collegiate School,New York,NY,"Biomedical Sciences, General","Dance, Other",2.07,2023,30,10,15,18,18,400,526,536,544,728,583,718,598,716,709,652,7
4794,andrea51,w7FuefJFdvjJNg,CA,93,Windward School,Los Angeles,CA,Art Teacher Education,Environmental Chemistry,3.14,2028,20,15,19,28,17,440,628,681,666,679,506,706,598,800,631,727,7
4793,murraynatasha,ZfRAYOcH7s8GIrtEu,CA,183,Sierra Canyon School,Chatsworth,CA,Forensic Science and Technology,General Studies,2.87,2025,22,12,21,15,30,454,457,572,770,559,681,709,748,516,692,465,6
4792,thomasjenna,34xTFfn4rmxQJ,NJ,49,High Technology High School,Lincroft,NJ,Latin Language and Literature,Environmental Health,3.03,2028,16,22,8,21,17,414,708,763,617,758,477,745,720,626,613,658,2
4791,amanda89,74876V5jT9z,NY,151,Marymount School of New York,New York,NY,"Chemistry, General",Folklore Studies,2.56,2024,26,12,17,26,31,504,449,489,672,671,556,702,400,582,424,697,4
4790,youngamber,5t3888nxcT1AMFZw6,CA,113,The Quarry Lane School,Dublin,CA,Agribusiness/Agricultural Business Operations,Forensic Science and Technology,2.96,2024,17,12,30,32,24,519,627,601,610,552,615,774,566,749,588,588,0
4789,shanson,6R2RUbHmSuUBVVuZMpLc,NJ,48,Newark Academy,Livingston,NJ,"Health Services/Allied Health/Health Sciences, General",Biometry/Biometrics,3.29,2023,17,14,18,26,23,400,591,584,760,555,455,648,630,479,800,597,4
4788,brendakelly,N6AniXsk9JK0j,MD,189,Landon School,Bethesda,MD,Electromechanical Technology/Electromechanical Engineering Technology,"East Asian Languages, Literatures, and Linguistics, General",3.00,2028,26,17,11,21,18,520,740,640,773,747,789,602,570,777,752,645,10
4787,lauramoore,oFf9rvNJQATA,WA,65,The Overlake School,Redmond,WA,Computer Science,"Health and Physical Education/Fitness, General",3.57,2028,15,21,27,13,25,497,594,800,613,782,544,643,800,795,745,562,2
4786,gmorgan,59vqDuP5mAz,CA,111,Lick-Wilmerding High School,San Francisco,CA,"Communication, General",Divinity/Ministry,3.26,2025,24,21,20,21,31,541,601,469,761,660,647,524,465,604,668,781,0
4785,fmiller,WiH17bbr4wGp,IL,69,Adlai E. Stevenson High School,Lincolnshire,IL,"Engineering-Related Technologies, Other",Engineering Physics/Applied Physics,3.13,2025,25,25,24,20,26,591,411,799,740,555,623,677,685,536,727,673,2
4784,christopherhess,UJ8mVPj21rv7h0nfUgN,CA,181,Palo Alto High School,Palo Alto,CA,Curriculum and Instruction,"Geological and Earth Sciences/Geosciences, Other",3.40,2025,16,20,21,31,26,400,413,741,530,656,795,561,444,551,710,587,8
4783,shawna37,k1H1fTni7UTZ,NJ,161,Gill St. Bernard's School,Gladstone,NJ,Molecular Biology,"Business Administration and Management, General",3.50,2026,27,20,19,27,24,548,563,400,656,507,567,800,677,651,704,619,1
4782,derekperez,20sOPKvx,FL,182,Berkeley Preparatory School,Tampa,FL,Fire Science/Fire-fighting,Cell/Cellular Biology and Histology,2.85,2028,36,22,28,13,22,400,534,421,536,800,651,636,632,665,651,659,0
4781,leefred,E4XCEAzympRxoVb,NY,5,Trinity School,New York,NY,"Ethnic, Cultural Minority, Gender, and Group Studies, Other",Agricultural Communication/Journalism,2.79,2023,31,25,24,26,21,482,442,637,511,715,800,604,665,593,637,663,8
4780,john25,75NEjwb83JFcxUs,NY,160,Blue School,New York,NY,"Education, Other","Culinary Arts and Related Services, Other",3.31,2023,22,29,24,16,24,600,581,652,586,665,549,800,400,524,663,543,7
4779,sydneypowell,0jWgFYyO2yk7UFWjquLm,CT,139,Greenwich Academy,Greenwich,CT,Cell/Cellular Biology and Histology,African-American/Black Studies,3.24,2025,30,22,23,23,15,517,531,800,749,571,510,800,764,589,493,556,7
4778,ashley51,clqG1nsxgK1Pc1N,OR,165,Catlin Gabel School,Portland,OR,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,Bioethics/Medical Ethics,2.35,2028,33,8,25,31,14,492,551,488,613,631,400,715,508,765,687,800,0
4777,lsullivan,ZGQiCP9q0jQPIj,AZ,121,BASIS Tucson North,Tucson,AZ,Accounting,Biometry/Biometrics,3.02,2025,6,29,30,17,22,555,537,604,713,715,525,721,586,613,669,640,6
4776,acooper,cp17CnWzAMCQS,DC,173,St. Anselm's Abbey School,Washington,DC,Aircraft Powerplant Technology/Technician,Athletic Training/Trainer,3.42,2028,9,16,29,29,27,548,477,584,525,731,637,745,460,617,800,662,9
4775,sheltonmark,fYMkQrmFW0oqmT,MA,38,Groton School,Groton,MA,"Design and Applied Arts, Other",Computational Science,2.63,2028,20,26,27,16,18,484,551,568,583,718,707,800,642,470,779,684,0
4774,isabellabrown,gmzw3Zh0yjJm,CA,16,Flintridge Preparatory School,La Canada Flintridge,CA,Cinematography and Film/Video Production,Cinematography and Film/Video Production,3.20,2028,32,18,20,23,20,400,596,605,766,675,610,800,755,400,436,427,5
4773,dawngonzalez,58eoXVMvO,NY,94,Townsend Harris High School,Flushing,NY,"Human Development and Family Studies, General","Forestry, Other",3.13,2026,17,25,21,17,26,514,509,560,741,658,683,606,423,792,592,727,2
4772,andrea91,QQ4GtZIr,NJ,49,High Technology High School,Lincroft,NJ,"Biological and Biomedical Sciences, Other",Health Communication,2.91,2024,16,21,23,23,17,623,580,690,595,711,600,800,640,545,714,774,10
4771,joesaunders,We4Cwuili,NY,164,The Green Vale School,Glen Head,NY,"Hospitality Administration/Management, General",Gerontology,2.91,2025,34,28,24,19,24,539,400,412,800,523,799,607,646,534,725,687,7
4770,woodrobert,Vi9DzsEsOFyJLcfFfw,IL,97,Whitney M. Young Magnet High School,Chicago,IL,"Design and Applied Arts, Other","Health and Physical Education/Fitness, General",3.00,2025,21,23,24,27,32,613,508,555,729,693,585,800,800,489,652,654,7
4769,tinabriggs,w1xtfgA78qXrFPsCIw,NY,36,Stuyvesant High School,New York,NY,Elementary Education and Teaching,"Computer and Information Sciences, Other",2.62,2025,14,21,11,19,17,617,496,641,800,502,676,586,431,641,615,514,2
4768,wagneramanda,vyoHTRtAo6AXbSKeJ,OH,169,Western Reserve Academy,Hudson,OH,"Drama and Dramatics/Theatre Arts, General","Health and Physical Education/Fitness, Other",2.61,2026,35,27,20,20,27,565,527,530,660,670,482,688,564,400,565,667,1
4767,robertmaldonado,jqlRei246yHVwC,NY,11,Regis High School,New York,NY,Geophysics and Seismology,Family and Consumer Sciences/Home Economics Teacher Education,3.43,2027,17,9,14,26,26,594,601,730,680,414,582,638,607,797,625,752,5
4766,kara32,158LjyD2Ke11V06,TX,105,Cistercian Preparatory School,Irving,TX,"Human Development and Family Studies, General","Clinical/Medical Laboratory Science and Allied Professions, Other",2.19,2028,14,21,16,31,17,419,531,535,737,751,487,511,720,627,613,506,5
4765,lisa80,0JHwNfvVow471Kj,PA,163,The Episcopal Academy,Newtown Square,PA,"Art/Art Studies, General",Fire Science/Fire-fighting,2.74,2027,33,26,26,20,19,547,555,523,514,551,486,533,588,800,769,545,8
4764,znelson,96EtbxnKGFy9,WA,140,Tesla STEM High School,Redmond,WA,"Geological and Earth Sciences/Geosciences, Other",Ceramic Arts and Ceramics,2.55,2025,21,22,34,22,16,528,641,576,702,754,658,755,442,624,694,471,6
4763,denisesmith,exIq0BvpU2,CA,31,Marlborough School,Los Angeles,CA,"Aeronautics/Aviation/Aerospace Science and Technology, General",Fine and Studio Arts Management,2.80,2027,27,25,27,32,21,739,593,443,772,783,728,705,715,686,524,800,0
4762,jillwilliams,0JnpxpzSs,NY,135,Saint Ann's School,Brooklyn,NY,European History,"Dietetics and Clinical Nutrition Services, Other",3.12,2028,27,31,28,16,15,400,549,662,765,627,685,609,486,722,740,673,2
4761,aaronreynolds,0uPtTmkH4UFyIMq,PA,188,Westtown School,West Chester,PA,Environmental Biology,Accounting and Finance,2.58,2027,14,12,32,14,29,400,663,691,671,705,762,676,712,660,567,800,5
4760,christophervaughn,62aLXoldgw,AZ,51,BASIS Scottsdale,Scottsdale,AZ,Geographic Information Science and Cartography,Community Health and Preventive Medicine,2.58,2027,20,20,12,23,16,622,429,416,647,776,676,646,424,563,557,630,4
4759,michaelmccarty,ChXJIw5q2,CA,111,Lick-Wilmerding High School,San Francisco,CA,Behavioral Sciences,Computational Biology,3.42,2025,21,30,20,24,25,689,499,788,682,674,705,678,633,617,593,773,4
4758,christinawilliams,wAswTzjo2FALy,DC,34,Sidwell Friends School,Washington,DC,"Art/Art Studies, General","Aeronautics/Aviation/Aerospace Science and Technology, General",2.37,2025,18,24,19,17,19,412,627,470,476,512,672,713,400,800,800,554,6
4757,jsullivan,TU6WaH63,WA,156,Eastside Preparatory School,Kirkland,WA,Journalism,Mathematics Teacher Education,3.14,2025,25,14,17,19,23,537,472,800,590,587,543,732,723,546,490,722,9
4756,jessica59,1ZA2x4nUeTxIZ4EALK,NY,42,Rye Country Day School,Rye,NY,French Language Teacher Education,Agricultural Teacher Education,2.90,2024,20,19,20,20,18,661,429,590,800,788,692,682,703,656,633,691,10
4755,nashdavid,G8MlbcuJIU6XPpqN,CA,60,The Harker School,San Jose,CA,"Engineering Technology, General",Christian Studies,2.29,2027,11,19,17,16,29,598,617,716,668,642,502,588,580,479,633,560,2
4754,monica74,IgL7Awgy2,NY,164,The Green Vale School,Glen Head,NY,Environmental Toxicology,"Communication, Journalism, and Related Programs, Other",3.22,2026,17,25,31,23,19,400,577,415,562,636,542,729,473,742,535,789,3
4753,larryball,7nq14wggHUmIdn4C,CA,25,Polytechnic School,Pasadena,CA,"Hospitality Administration/Management, Other",Chemical Engineering,3.86,2023,17,24,19,29,16,509,748,800,568,783,647,666,566,479,574,742,7
4752,baileyjoseph,yHrnCaXL8DdsuGCA,IL,22,Illinois Mathematics and Science Academy,Aurora,IL,Entrepreneurship/Entrepreneurial Studies,Cell/Cellular and Molecular Biology,2.96,2024,13,12,24,25,23,400,618,683,683,593,601,705,681,800,760,792,1
4751,sarahwatts,4o6PPVdR,OH,149,Hawken School,Gates Mills,OH,Forest Management/Forest Resources Management,"Computer Programming, Specific Applications",3.15,2027,22,26,32,33,25,459,400,750,487,800,686,663,547,776,718,574,4
4750,leonlopez,2I9i5TS8IYQh5,MA,92,Buckingham Browne & Nichols School,Cambridge,MA,"Health Professions and Related Clinical Sciences, Other",Divinity/Ministry,3.26,2023,36,23,21,18,15,455,564,521,738,575,507,683,649,692,734,612,0
4749,tatedarius,G4pVLntyxqB7fJQ2d,TX,118,Keystone School,San Antonio,TX,"Civil Engineering, General",Audiology/Audiologist and Speech-Language Pathology/Pathologist,2.76,2028,10,16,20,21,25,536,594,587,536,562,494,730,644,800,563,800,8
4748,dylan52,2QcBsHOwYtjv0kLJ8j9,NY,88,Hackley School,Tarrytown,NY,Curriculum and Instruction,Chinese Studies,3.12,2028,21,22,26,21,31,578,457,465,698,727,515,800,513,737,672,740,4
4747,lloydsandra,QOR6WNuvyAjK45,NY,11,Regis High School,New York,NY,"History, Other",Caribbean Studies,2.12,2027,21,25,24,29,27,434,400,800,612,496,713,585,745,800,524,730,8
4746,deanmark,slxai7v16OqPifNqD,TX,2,St. Mark's School of Texas,Dallas,TX,Criminal Justice/Police Science,"Engineering, General",2.64,2025,23,27,23,33,29,540,581,557,698,661,511,639,756,689,800,604,3
4745,anthony21,NobRonT29c,CA,103,BASIS Independent Silicon Valley,San Jose,CA,Exercise Physiology,"Atmospheric Sciences and Meteorology, General",2.83,2027,16,21,25,16,28,432,500,755,731,758,595,800,447,700,800,800,3
4744,johnnymccall,4JtOt9qXL,CA,31,Marlborough School,Los Angeles,CA,Consumer Economics,Keyboard Instruments,2.54,2027,10,11,14,20,28,492,511,678,563,551,511,646,751,595,594,800,1
4743,audrey43,CgRFKDXqVe3N5Rjglr,WA,156,Eastside Preparatory School,Kirkland,WA,Agricultural and Extension Education Services,Construction Engineering Technology/Technician,3.31,2024,27,22,28,17,30,748,400,593,632,588,490,708,400,721,704,565,0
4742,ucortez,GX92I6j4HkcN6,WA,65,The Overlake School,Redmond,WA,Econometrics and Quantitative Economics,"Educational Leadership and Administration, General",3.10,2027,19,21,27,21,23,683,764,612,705,687,697,800,567,686,573,596,9
4741,acohen,Q2YQjWcbq,NY,78,Staten Island Technical High School,Staten Island,NY,"Human Resources Management/Personnel Administration, General","East Asian Languages, Literatures, and Linguistics, Other",3.37,2028,10,17,24,29,23,400,600,666,486,497,727,686,766,685,703,684,7
4740,christopher11,FGdUMQs12,VA,50,Maggie Walker Governor's School,Richmond,VA,Business/Corporate Communications,Film/Cinema/Video Studies,3.10,2023,31,19,19,12,21,726,694,574,718,427,592,730,453,636,571,696,4
4739,dwilliams,Lyn85sHwzOfZgUxzGAC,IL,194,Jones College Prep High School,Chicago,IL,Agricultural and Extension Education Services,German Language Teacher Education,3.01,2028,15,27,28,18,19,683,594,400,615,560,638,733,733,611,448,568,3
4738,kari46,9Zdnjeux9Y1664I5Ia,TX,99,St. Stephen's Episcopal School,Austin,TX,Criminal Justice/Law Enforcement Administration,American Government and Politics (United States),3.23,2026,30,19,26,14,19,475,400,567,649,707,430,574,686,601,614,621,5
4737,williamdavis,1HjVlnf6,MO,152,Thomas Jefferson School,Saint Louis,MO,"Finance, General","Chemistry, General",3.29,2023,17,17,16,17,21,690,533,400,482,432,688,752,592,677,548,737,1
4736,jstein,I4SkpkvnwGAddllK,NY,115,French-American School of New York,Mamaroneck,NY,Indian/Native American Education,Creative Writing,2.37,2026,19,31,20,26,26,432,682,626,690,639,400,647,662,800,736,694,9
4735,megan49,HKS5mSRKJaoj08rpO,NY,36,Stuyvesant High School,New York,NY,Criminology,Animal Behavior and Ethology,3.14,2023,17,24,21,30,27,512,400,633,701,800,680,789,632,649,698,618,8
4734,hannacurtis,3EEVSHmn0sVA2xBhW4,NY,13,Collegiate School,New York,NY,"East Asian Languages, Literatures, and Linguistics, Other",Fashion/Apparel Design,2.89,2026,12,16,31,24,25,474,416,784,800,544,694,800,468,471,762,577,4
4733,elaine42,IGNLEWnI6V,CA,60,The Harker School,San Jose,CA,German Language and Literature,Diesel Mechanics Technology/Technician,1.88,2026,33,18,32,20,25,488,505,663,630,741,462,765,601,662,581,755,10
4732,hernandezjenna,Pj6BpcMtfu6Mwmgos,TX,105,Cistercian Preparatory School,Irving,TX,"Health Professions and Related Clinical Sciences, Other",Family and Consumer Sciences/Home Economics Teacher Education,2.72,2026,24,18,14,23,23,663,492,439,697,651,400,587,526,713,765,706,4
4731,harrisbenjamin,qU0C2vxnp7MJd,NY,37,Dalton School,New York,NY,Agronomy and Crop Science,Astrophysics,2.88,2025,29,25,31,25,18,485,489,687,673,800,456,679,685,647,610,682,2
4730,abigailjohnson,AjUuvibA6h3G6W,NY,164,The Green Vale School,Glen Head,NY,Electrical and Electronics Engineering,Commercial Photography,2.51,2023,31,22,20,30,15,738,538,697,497,607,616,602,727,672,557,582,9
4729,kfox,4hM01nfFL5k7,CT,17,The Hotchkiss School,Lakeville,CT,Criminology,"Hospitality Administration/Management, Other",2.16,2024,15,18,14,21,15,470,446,426,564,607,412,746,499,518,727,512,6
4728,jasonphillips,6wOizP9apR8KyzjrLrHc,CA,112,Woodside Priory School,Portola Valley,CA,Aquatic Biology/Limnology,Education/Teaching of Individuals with Specific Learning Disabilities,2.77,2024,18,23,26,18,24,408,460,593,671,443,718,800,800,636,800,685,10
4727,lisarobinson,rn1LnQq1cWgCM1eY,MA,38,Groton School,Groton,MA,Animal Physiology,Astrophysics,3.16,2028,22,19,26,28,16,708,495,775,667,798,660,798,620,738,712,762,10
4726,daniel49,Y8bbN5UiB9pH4etordm,NJ,85,Peddie School,Hightstown,NJ,European History,"Agriculture, General",2.43,2026,19,14,18,10,27,517,492,669,765,579,749,694,526,678,546,714,10
4725,lwilliams,DQCuG1Q67iV9Stam0k7c,NJ,10,The Lawrenceville School,Lawrenceville,NJ,Entrepreneurship/Entrepreneurial Studies,Accounting,2.28,2027,23,11,19,22,26,552,539,570,669,609,657,691,680,556,767,613,10
4724,middletonaudrey,0fSWgwnkcTM599BpOir,IL,185,North Shore Country Day School,Winnetka,IL,"Computer and Information Sciences, Other",Elementary and Middle School Administration/Principalship,3.06,2026,12,26,19,34,26,498,574,462,569,800,663,773,567,685,665,749,7
4723,molly08,R9Pvha9hBLSX3J2miC,NY,42,Rye Country Day School,Rye,NY,Biotechnology,Business/Managerial Economics,2.73,2027,6,19,29,32,19,669,417,699,509,695,769,700,539,485,722,586,2
4722,stacy07,mZ6JZYJaxfHD7aSWRV,NY,137,Emma Willard School,Troy,NY,Fine and Studio Arts Management,"Forestry, Other",2.99,2025,14,27,12,22,31,490,400,709,800,746,683,668,400,725,651,688,3
4721,tadams,sO3YwaIgdm,MA,174,Northfield Mount Hermon School,Mount Hermon,MA,Health Services Administration,Jazz/Jazz Studies,2.78,2027,22,24,20,17,28,400,431,604,731,722,528,663,704,778,586,722,0
4720,davischarles,5WU89ozjISF,TX,101,Liberal Arts & Science Academy,Austin,TX,Commercial Photography,Agricultural Economics,2.96,2028,20,25,25,31,27,476,492,694,696,562,643,800,800,613,800,770,6
4719,emyers,44vw8WTN8TT05EX,VA,116,The Potomac School,McLean,VA,African-American/Black Studies,"Finance, General",3.27,2024,18,25,25,27,16,551,412,699,681,460,610,800,532,565,511,800,9
4718,cnewman,Xt84NWlnAI9g7Qu,MD,189,Landon School,Bethesda,MD,Criminal Justice/Safety Studies,"Communication, Journalism, and Related Programs, Other",3.28,2023,18,23,9,21,18,519,401,502,690,525,800,679,521,772,575,767,0
4717,butlerdustin,sfZtNWh28iZ,OR,165,Catlin Gabel School,Portland,OR,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,Forest Management/Forest Resources Management,3.25,2026,21,22,19,28,21,693,496,547,762,400,597,800,508,688,612,587,4
4716,allenrangel,baPXKOJzOGW1K,TX,128,The Awty International School,Houston,TX,"Foreign Languages, Literatures, and Linguistics, Other",Biological and Physical Sciences,2.55,2026,15,22,20,18,6,557,588,716,640,759,467,637,568,756,656,694,7
4715,kimberlyruiz,eU6v5AdV,CA,112,Woodside Priory School,Portola Valley,CA,Chinese Language and Literature,Computational Science,3.43,2024,19,20,32,11,19,800,480,742,788,611,660,684,800,663,653,605,6
4714,umurphy,3P3EJJOVBOeq7fbcti7,TX,87,Greenhill School,Addison,TX,Cognitive Science,Customer Service Management,3.00,2027,22,21,15,24,17,572,584,616,617,800,579,757,672,720,716,632,1
4713,jenniferrodgers,f2DrdNBQns2S6,DC,71,St. Albans School,Washington,DC,Customer Service Management,American Government and Politics (United States),2.99,2027,18,32,20,10,19,520,800,595,529,800,644,602,792,774,663,664,4
4712,brenda83,SvI1tvK5KN8CHudaEAAn,PA,73,Germantown Friends School,Philadelphia,PA,Ballet,"Ecology, Evolution, Systematics and Population Biology, Other",2.58,2025,19,13,13,29,21,493,556,671,778,536,793,579,512,725,534,579,5
4711,russellmary,afK2daLfKGhxfrpuXh,TX,118,Keystone School,San Antonio,TX,Agronomy and Crop Science,"Civil Engineering, General",2.97,2023,19,22,8,16,30,653,574,713,578,535,789,800,738,544,637,800,6
4710,pwright,2agm084KsRy6Kbd,CA,103,BASIS Independent Silicon Valley,San Jose,CA,Bilingual and Multilingual Education,"Animation, Interactive Technology, Video Graphics and Special Effects",2.14,2027,30,28,28,22,14,423,714,638,701,746,528,624,590,591,666,628,4
4709,nicholsonmaxwell,4ucbPx9V3,CA,60,The Harker School,San Jose,CA,Folklore Studies,"East Asian Languages, Literatures, and Linguistics, General",3.39,2028,24,15,21,21,17,489,661,616,737,523,400,693,733,604,561,654,10
4708,nyoung,hjd70Fye90TvyT,TX,2,St. Mark's School of Texas,Dallas,TX,Ecology and Evolutionary Biology,Child Care and Support Services Management,3.80,2024,9,16,13,28,29,624,460,654,786,531,518,558,696,400,579,578,3
4707,cynthiacarter,8NftFB4ggm9D,NY,15,Brearley School,New York,NY,Asian-American Studies,"Engineering, General",3.37,2025,28,13,18,21,18,540,497,549,714,731,707,580,596,547,563,619,9
4706,powellcaitlin,EVn5uSgZcqgQGtH,CA,111,Lick-Wilmerding High School,San Francisco,CA,Business Statistics,"Geology/Earth Science, General",2.82,2028,23,30,25,19,7,605,512,800,658,589,420,735,469,652,730,783,10
